id,Headline,Date,Year,Newspaper,sentiment_label,sentiment_score
25327,Zo groot kan de dood zijn,2020-11-28,2020,AD/Algemeen Dagblad,NEG,-0.7700591588693867
25328,"Zo helder, zo zuiver, zo hard",2015-07-29,2015,de Volkskrant,POS,0.7291328230977424
25329,Zo hielp Yoko John Lennon de vernieling in,2018-12-07,2018,De Telegraaf,POS,0.5918553855413541
25330,Zó jaag je er 300 MILJOEN doorheen!,2018-03-05,2018,De Telegraaf,NEG,-0.9736272100618707
25331,Zo kan je tip leiden naar de dader,2018-08-24,2018,de Volkskrant,POS,0.5360829513452535
25332,Zo moet het en zo kan het,2021-10-30,2021,AD/Algemeen Dagblad,NEU,-0.17791629638508086
25333,Zo onstuitbaar als in zijn films â˜…â˜…â˜…â˜…â˜†,2023-01-05,2023,de Volkskrant,NEU,0.10960115519317801
25334,Zo pakt Italië maffia aan; 'Nederland is naïef als het gaat om opsluiten misdadigers',2022-06-03,2022,De Telegraaf,NEG,-0.8531465710999389
25335,Zo rekende Lily Collins af met vader Phil!; 'Emily in Paris'-actrice openhartig in memoires,2020-11-11,2020,De Telegraaf,POS,0.8282028670724795
25336,"Zo sluipt witte sloper in levens van onze talenten; OPINIE Miriam Diekman, expert verslavingszorg",2021-05-07,2021,De Telegraaf,NEU,0.11079572652390664
25337,Zo stoned als een Britse zeemeeuw,2023-05-25,2023,De Telegraaf,NEG,-0.9289185140511038
25338,"Zo vader,  zo zoon; 'Gluckauf'",2015-01-29,2015,De Telegraaf,NEG,-0.9046930249305061
25339,"Zo vader, zo dochter",2017-07-27,2017,De Telegraaf,POS,0.4425169592865623
25340,"Zo vader, zo zoon(s)",2016-07-16,2016,AD/Algemeen Dagblad,NEG,-0.7554037898454004
25341,"Zo vader, zo zoon",2016-11-19,2016,De Telegraaf,NEU,-0.0736985519921204
25342,"Zo vader, zo zoon: ook bij zware criminelen",2016-02-25,2016,de Volkskrant,NEG,-0.7451827038444614
25343,Zo veilig voelt dat veilige nederland niet,2018-05-08,2018,de Volkskrant,POS,0.5930767195291375
25344,Zó voeden we 10 miljard monden in 2050 (met behoud van de aarde),2018-12-29,2018,de Volkskrant,NEG,-0.5952580858952918
25345,Zo werd de 'Zwarte Cobra' in de val gelokt; Drugsbaron Henk Orlando R. nog ver verwijderd van vrijheid,2021-01-23,2021,De Telegraaf,NEG,-0.4955942177297678
25346,"Zo wordt het steeds onrustiger onder burgers; OPINIE Jan Struijs, oud-voorzitter NPB",2024-09-19,2024,De Telegraaf,NEG,-0.9920811437756772
25347,Zo zalig zondig,2023-01-19,2023,de Volkskrant,NEG,-0.9034170708520848
25348,Zo’n lage straf is niet uit te leggen,2016-09-14,2016,De Telegraaf,NEG,-0.9356058785087291
25349,"Zoals er voorheen een joint rondging, zo circuleren er nu witte envelopjes met coke en keta",2023-09-08,2023,de Volkskrant,NEG,-0.30248692558402535
25350,ZoalsTarik Z. zijn er velen,2015-06-19,2015,de Volkskrant,NEG,-0.7093792326321936
25351,"Zocht Ayoub B. zijn slachtoffers doelbewust uit? Volgens het OM wel, Erasmussteker ontkent",2025-12-02,2025,de Volkskrant,NEG,-0.8781667571075343
25352,Zoë mocht niet anders zijn,2019-04-17,2019,De Telegraaf,POS,0.45879972631840754
25353,Zoek de m/verschillen,2017-11-25,2017,de Volkskrant,NEG,-0.416971465319712
25354,Zoek de verschillen,2023-04-08,2023,AD/Algemeen Dagblad,NEU,0.0748387952532337
25355,Zoek het lekker zelf uit,2015-04-04,2015,de Volkskrant,NEG,-0.9285371117940209
25356,Zoeken naar moordwapen,2018-01-12,2018,De Telegraaf,NEG,-0.8109456562697113
25357,Zoeken naar resten van'godmother of coke'; Belgische en Nederlandse politie kammen loods uit,2021-03-16,2021,De Telegraaf,NEG,-0.3553164425810388
25358,Zoeken naar signalen,2025-12-18,2025,de Volkskrant,NEG,-0.781392697935789
25359,Zoeken naar speurders; Recordtekort aan rechercheurs: politie overweegt opleiding aan te bieden aan niet-agenten,2023-02-07,2023,De Telegraaf,NEG,-0.8002822271957053
25360,Zoeken naar vader,2015-01-10,2015,De Telegraaf,NEG,-0.8101608651609463
25361,Zoeken naar wapen in ’oude’ moordzaak,2017-11-02,2017,De Telegraaf,NEG,-0.6396741104282411
25362,Zoekende tiener in semi-autobiografische roman.,2024-11-30,2024,de Volkskrant,NEG,-0.47024959550501316
25363,Zoekplaatje,2021-03-30,2021,De Telegraaf,NEU,0.08276798730256696
25364,Zoektocht met man en macht; Schietpartij na nieuwjaarsfeest een raadsel,2024-01-03,2024,De Telegraaf,NEG,-0.7218270956539107
25365,Zoektocht naar bron van het witte goud,2015-06-11,2015,AD/Algemeen Dagblad,NEG,-0.8137685375316502
25366,Zoektocht naar Oosterbeek duurt voort,2018-04-20,2018,De Telegraaf,NEG,-0.8180986587702872
25367,Zoektocht naar Van Dillenburg duurt voort,2019-11-13,2019,De Telegraaf,NEG,-0.8776063288006565
25368,Zoektocht naar verdachten,2020-02-13,2020,De Telegraaf,NEG,-0.5037400241752085
25369,Zoektocht naar vermiste Rodney; Al vijf jaar geen teken van Amsterdammer,2025-11-10,2025,De Telegraaf,NEG,-0.5266021240023415
25370,Zoektocht naar vermiste Sabrina duurt voort,2018-04-20,2018,De Telegraaf,NEG,-0.8063949497787433
25371,Zoektocht Sabrina hervat,2018-03-07,2018,De Telegraaf,NEG,-0.6501206063282944
25372,Zoete inval in Istanbul,2020-12-01,2020,de Volkskrant,NEU,-0.009925568148506472
25373,Zoeter dan spek,2025-03-14,2025,de Volkskrant,POS,0.3498012416970973
25374,Zoetermeerders moeten helpen; 'In strijd tegen criminaliteit',2020-11-27,2020,De Telegraaf,NEG,-0.6209660817431285
25375,Zoëy sprak als laatste Masmeijer; Voor boek over 'vergeten' BN'ers,2015-02-18,2015,De Telegraaf,NEG,-0.5985864610360466
25376,"Zolang zorg in het neoliberale jasje blijft, verandert er niets",2025-02-12,2025,AD/Algemeen Dagblad,NEG,-0.8766577021303178
25377,Zolder vol drugs stank voor dank; Ex-profvoetballer Radjin de H.: 'Misbruikt',2023-05-25,2023,De Telegraaf,NEG,-0.8227752470069942
25378,Zomaar weer terug,2018-07-13,2018,de Volkskrant,NEG,-0.338090311522384
25379,Zombiedrug leidt tot hallucinatie; Verslavingsexpert: 'Langdurig gebruik leidt tot paranoia',2025-03-08,2025,De Telegraaf,NEG,-0.6569184901654599
25380,Zombies of  hardlopers,2015-10-28,2015,De Telegraaf,NEG,-0.6679801778329824
25381,Zomer Quiz deel 6,2025-08-16,2025,de Volkskrant,NEG,-0.5448418506129297
25382,Zomercolumn,2025-07-30,2025,de Volkskrant,NEG,-0.526105393580349
25383,Zomercolumn,2025-07-16,2025,de Volkskrant,NEG,-0.7154466316531283
25384,Zomerhit Drank & Drugs raakt wereldwijd een snaar,2015-07-16,2015,de Volkskrant,NEG,-0.9689725201321316
25385,Zomerquiz,2023-08-12,2023,de Volkskrant,POS,0.8882695500009958
25386,Zomerse hit schiet midden in de winter de hitlijst in,2016-01-09,2016,AD/Algemeen Dagblad,POS,0.21439246798250325
25387,Zomerspel,2025-08-02,2025,de Volkskrant,NEU,-0.037757631909745994
25388,Zomersprookje,2024-07-09,2024,De Telegraaf,NEG,-0.42441795852064296
25389,"Zon, zee en jihad",2016-07-18,2016,De Telegraaf,NEG,-0.6593685989178315
25390,"Zon, zee, strand en moord; Het gezicht achter thrillerschrijfster Linda van Rijn",2022-06-07,2022,De Telegraaf,POS,0.2791556552425129
25391,"Zon, zee, zuipen en snuiven; Drugshandel vanaf de haven van Portimão naar het uitgaansgebied van Albufeira",2024-08-03,2024,De Telegraaf,NEG,-0.6709383559400832
25392,"Zon, zee, zzzjjjjiiiiiii",2018-07-14,2018,de Volkskrant,POS,0.8561340031179812
25393,"Zon, zee... Zon, zee... ...en series ...en series",2017-06-29,2017,AD/Algemeen Dagblad,NEG,-0.9411176854512174
25394,Zondaar zonder schuldgevoelens,2017-05-13,2017,de Volkskrant,NEU,-0.17552600588584444
25395,Zondag,2015-09-19,2015,De Telegraaf,NEG,-0.7716266288358482
25396,zondag,2016-05-07,2016,De Telegraaf,NEG,-0.8246740336032978
25397,Zondag,2015-05-02,2015,De Telegraaf,NEG,-0.790002401553893
25398,ZONDAG TV,2019-09-21,2019,De Telegraaf,POS,0.46147133377922117
25399,ZONDAG TV,2018-02-24,2018,De Telegraaf,POS,0.2050281569735229
25400,Zondag,2015-02-28,2015,De Telegraaf,NEU,0.14570323934349547
25401,Zonder contrast geen drama,2017-12-29,2017,de Volkskrant,POS,0.5483477975318544
25402,Zonder ghb is alles eng en bedreigend,2017-01-10,2017,de Volkskrant,NEG,-0.7558081768800116
25403,Zonder groen imago krijgt bank het lastig,2017-02-04,2017,de Volkskrant,NEG,-0.5156478889629291
25404,zonder harnas,2025-04-05,2025,de Volkskrant,NEG,-0.8944294238862456
25405,Zonder opsmuk,2015-05-13,2015,de Volkskrant,NEG,-0.9180189711589561
25406,Zonder Orbán lukt het ook,2019-11-22,2019,de Volkskrant,NEG,-0.29801918915737974
25407,Zonder pillen ook leuk,2016-10-18,2016,AD/Algemeen Dagblad,POS,0.4422816131136728
25408,Zonder proces aan de ketting gelegd,2017-11-29,2017,De Telegraaf,NEG,-0.8400577982709356
25409,Zonder uitgestippeld pad,2022-09-10,2022,de Volkskrant,POS,0.2755771223859072
25410,"Zonder vangnet, touwen en twijfels",2015-07-21,2015,de Volkskrant,NEG,-0.7463019610482179
25411,Zonder wereldverbeteraars staat het kapitalisme stil,2019-01-16,2019,de Volkskrant,NEG,-0.9024600801387793
25412,Zondige moslim Ziyed wilde sterven voor Allah,2017-03-20,2017,AD/Algemeen Dagblad,NEG,-0.8806909430990012
25413,Zonen 'El Chapo' foeteren en dreigen,2016-01-10,2016,De Telegraaf,NEG,-0.6699697741984566
25414,Zonen El Chapo ontvoerd,2016-08-18,2016,De Telegraaf,NEG,-0.6704216370232319
25415,"Zonnebrandcrème beschermt de huid, maar verpest het koraal",2021-05-28,2021,de Volkskrant,NEG,-0.9296248020177369
25416,Zonnig en doorbloed,2017-03-07,2017,de Volkskrant,NEU,0.12546540095510536
25417,Zoon (11) van Italiaanse maffiabaas doorbreekt omertà: 50 arrestaties,2015-10-03,2015,de Volkskrant,NEG,-0.27196350858562707
25418,Zoon Biden bekent schuld,2023-06-21,2023,AD/Algemeen Dagblad,NEG,-0.7766020982507514
25419,Zoon Biden vormt een steeds pijnlijker politiek probleem,2023-12-09,2023,de Volkskrant,NEG,-0.4229883078038471
25420,Zoon BRAM BAKKER blijkt zelf verslaafd!,2017-04-05,2017,De Telegraaf,NEG,-0.8197462238688179
25421,Zoon Delon: ’Jaren hoopte ik dat mijn vader zou sterven…’,2019-04-05,2019,De Telegraaf,NEU,-0.11155058684064528
25422,Zoon hoopt op vergeving familie; Twee jaar geëist voor doodsteken vader,2021-12-22,2021,De Telegraaf,NEG,-0.8867114610209158
25423,Zoon Huntervalkuil voor Joe Biden; Verleden van schimmige zaken en losbandig leven munitie voor Republikeinse rivalen,2023-07-31,2023,De Telegraaf,NEG,-0.8075132856888604
25424,Zoon Michael Douglas toch naar HOLLYWOOD,2019-10-31,2019,De Telegraaf,POS,0.7994712111929636
25425,Zoon moet jaar uit buurt van ouderlijk huis blijven; Na vondst van drugs op zolder:,2023-01-03,2023,De Telegraaf,NEG,-0.5860386264342236
25426,Zoon steekt vader dood,2016-10-18,2016,AD/Algemeen Dagblad,NEG,-0.9373704520445527
25427,"Zoon Taghi komt niet vrij, 'vluchtgevaar levensgroot'",2025-04-16,2025,De Telegraaf,NEG,-0.6980920351991486
25428,Zoon Tom Hanks sloopt hotelkamer,2015-06-08,2015,AD/Algemeen Dagblad,NEG,-0.8535814372233443
25429,Zoon van 'onkreukbare' Colombiaanse president Gustavo Petro gearresteerd voor witwassen en corruptie,2023-07-31,2023,de Volkskrant,NEG,-0.8198572997336115
25430,Zoon van Biden toch voor de rechter: klap voor Democraten,2023-08-14,2023,AD/Algemeen Dagblad,NEG,-0.7870053536866926
25431,ZOON VAN Boudewijn de Groot vaste klant bij VOEDSELBANK!,2017-03-01,2017,De Telegraaf,NEG,-0.6851536976139586
25432,Zoon Van de Ven toch vervolgd om vernieling,2016-01-15,2016,AD/Algemeen Dagblad,NEG,-0.8099770009373486
25433,Zoon van kroonprinses drijft Noorse koning tot wanhoop,2024-11-20,2024,AD/Algemeen Dagblad,NEG,-0.8841054711971094
25434,Zoon van Ridouan Taghi blijft in de gevangenis; Voorarrest Faissal verlengd,2024-07-30,2024,De Telegraaf,NEU,-0.026569737592716518
25435,Zoon van Rob Reiner wordt verdacht van moord op zijn ouders,2025-12-18,2025,AD/Algemeen Dagblad,NEG,-0.8902845242038441
25436,Zoon van Taghi bij ex-kantoor vader; Kamil Karakaya: 'Ik ben advocaat Faissal',2024-08-03,2024,De Telegraaf,NEG,-0.8441382524550771
25437,"Zoon van, broer van",2021-06-19,2021,de Volkskrant,POS,0.23418002297783827
25438,Zoon zit achter groot drugslab,2018-10-22,2018,AD/Algemeen Dagblad,NEG,-0.8497693390569439
25439,Zoon,2016-08-02,2016,De Telegraaf,NEU,-0.09841159008440116
25440,Zorg om rechtspraak in Noord-Brabant,2017-05-24,2017,de Volkskrant,NEG,-0.9241273148462203
25441,Zorg onderbezetting Zoetermeerse politie; 'Door waterbedeffect vaker ongewenste ontwikkelingen',2022-03-31,2022,De Telegraaf,NEG,-0.9643247399109904
25442,Zorg over advocaten wordt geridiculiseerd,2025-11-13,2025,De Telegraaf,NEG,-0.7921325048987604
25443,Zorg thuis blijft uit; Cruciale hulp komt nog niet voldoende van de grond,2024-04-13,2024,De Telegraaf,NEG,-0.2772803691826989
25444,Zorg verwarde personen grote last burgemeesters,2024-11-14,2024,AD/Algemeen Dagblad,NEG,-0.5926553826004524
25445,Zorgen bedrijven om koers Trump; 'Positie van Europa sterker dan hij denkt',2025-02-04,2025,De Telegraaf,NEG,-0.6982375644243677
25446,Zorgen bij politie over aanslagen met zwaar vuurwerk,2023-09-20,2023,AD/Algemeen Dagblad,NEG,-0.7332655518143855
25447,Zorgen KNVB om criminele invloed bij amateurs,2019-11-08,2019,AD/Algemeen Dagblad,NEG,-0.8372235472619507
25448,Zorgen om 'crystal meth',2016-03-01,2016,De Telegraaf,NEG,-0.7166857728855272
25449,Zorgen om Amerikaanse basketbalster die vastzit in Rusland,2022-03-14,2022,de Volkskrant,NEG,-0.9071857129742995
25450,Zorgen om coke-uithalers; Hoofdofficier van justitie Rotterdam: massieve integrale aanpak nodig,2022-07-14,2022,De Telegraaf,NEG,-0.8377100018342717
25451,"Zorgen om feest a10; asfalt 50 graden, tienduizenden bezoekers minder",2025-06-19,2025,De Telegraaf,NEG,-0.7612209073149008
25452,Zorgen om gebruik drugs Elon Musk,2024-01-08,2024,AD/Algemeen Dagblad,NEG,-0.9527175047739223
25453,Zorgen om gevaarlijke ’zombiedrug’ flakka,2016-08-03,2016,De Telegraaf,NEG,-0.8282999846275917
25454,Zorgen om inpalmen voetballer; Expert: 'Wijs spelers op gevaar van criminelen',2022-08-08,2022,De Telegraaf,NEG,-0.6164205723104846
25455,Zorgen om jeugd in Zoetermeer; CDA trekt aan de bel,2022-07-06,2022,De Telegraaf,NEG,-0.8686962685638662
25456,Zorgen om maas in wet voor roken met smaakje; Levia-sticks volgens experts even schadelijk als verboden vape,2024-08-12,2024,De Telegraaf,NEG,-0.8878354533552828
25457,Zorgen om pillengeneratie,2018-12-18,2018,De Telegraaf,NEG,-0.7374842362386492
25458,Zorgen om plofkraken; Duitse politiechef is 'onze' criminelen zat,2024-09-19,2024,De Telegraaf,POS,0.2259463779226868
25459,Zorgen om Rijswijkse pensionbewoners,2018-01-25,2018,De Telegraaf,NEG,-0.8477640148144021
25460,Zorgen om smokkel via vracht Schiphol; Zeven mensen opgepakt na drugs aan boord,2023-11-02,2023,De Telegraaf,NEG,-0.6250351300011275
25461,Zorgen om snuivende studenten,2021-06-05,2021,De Telegraaf,NEG,-0.8008290990565043
25462,Zorgen om Van Gelder,2016-08-12,2016,De Telegraaf,NEG,-0.8705187376329953
25463,Zorgen om vele schietpartijen,2019-07-05,2019,De Telegraaf,NEG,-0.8765245087331834
25464,Zorgen op Wallen over grote coffeeshop,2018-12-18,2018,De Telegraaf,NEG,-0.2913720743359754
25465,Zorgen over  smokkel  van drugs  via Zeeland; Burgemeesters kustgemeenten slaan alarm,2015-04-07,2015,De Telegraaf,NEG,-0.8317666172502353
25466,Zorgen over gezondheid van Utrechters,2022-11-22,2022,De Telegraaf,NEG,-0.6727315360210829
25467,Zorgen over gezondheidsrisico's,2024-12-14,2024,AD/Algemeen Dagblad,NEG,-0.7365910248713089
25468,Zorgen over jeugd; Groep tieners pakt direct door naar zware criminaliteit,2023-03-09,2023,De Telegraaf,POS,0.38710997238580114
25469,Zorgen over link maffiazoon en gemeenteraadslid Amstelveen,2021-12-11,2021,AD/Algemeen Dagblad,NEG,-0.6340025909673679
25470,zorgen over plein ’40-’45,2017-07-06,2017,De Telegraaf,NEG,-0.7340650800606384
25471,Zorgen over veiligheid tbs-kliniek Almere,2024-11-26,2024,De Telegraaf,NEG,-0.9784768754788565
25472,Zorgen voor zelfstandigheid,2015-02-04,2015,de Volkskrant,POS,0.8432913750138663
25473,Zorgprofessionals zijn blij met verbod op lachgas: 'Dit is een flink stuk in de goede richting',2022-11-16,2022,AD/Algemeen Dagblad,NEG,-0.436644098192379
25474,Zorgt hitte voor een kort lontje?,2020-08-14,2020,AD/Algemeen Dagblad,NEG,-0.42810162146628544
25475,Zorgvraag of maatschappelijke druk?,2025-07-19,2025,de Volkskrant,POS,0.4347106724611207
25476,Zou er in plaats van in robots ook in mensen kunnen worden geïnvesteerd?,2022-02-02,2022,de Volkskrant,POS,0.3193673047867694
25477,Zou niet elke erfenis moeten worden weggegeven?,2024-01-16,2024,de Volkskrant,NEG,-0.3737443547147552
25478,"Zoveel zware zaken blijven op de plank; Wat geeft de onderbezette politie voorrang: schietpartij, steekzaak, overval, drugs, cybercrime?",2023-05-27,2023,De Telegraaf,NEG,-0.8527990198524293
25479,Zoveelste chatdienst onderwereld gekraakt,2024-12-04,2024,AD/Algemeen Dagblad,NEU,0.02039130125483648
25480,Zowel met zijn zang als met zijn uitgekiende gitaarspel raakt Marcus King precies het goede sentiment.,2023-03-17,2023,de Volkskrant,POS,0.288240476657419
25481,Zowel oppositie als coalitie verwerpt wijkenplan VVD,2018-09-20,2018,de Volkskrant,NEG,-0.636961929927803
25482,Zuid-Afrikaanse hiv-zorg jaren teruggezet door wegvallen Usaid,2025-04-09,2025,de Volkskrant,NEG,-0.33256283296626216
25483,Zuid-Amerikaanse drugslijn duikt op in De Kwakel,2021-06-30,2021,de Volkskrant,NEG,-0.6613515906153754
25484,ZuidAs loopt rood aan; Grote bedrijven vrezen reputatieschade door mogelijke komst 'sekspaleis' naar kantoorgebied,2023-03-09,2023,De Telegraaf,NEG,-0.5900256075442951
25485,Zuiver geweten,2025-05-14,2025,de Volkskrant,POS,0.9875890284825333
25486,Zuiver water uit de kraan? Dat kost steeds meer moeite,2019-09-12,2019,AD/Algemeen Dagblad,NEG,-0.2121526614604534
25487,Zus slachtoffer: 'Leef dagelijks in vagevuur'; Eis: 14 jaar cel verdachte Belg Nongo B.,2024-01-20,2024,De Telegraaf,NEG,-0.24998351017325193
25488,Zus: 'Dahbia is de rotte appel',2022-11-17,2022,De Telegraaf,NEG,-0.5984693582729842
25489,Zusje Hannah inspiratie voor café-restaurant,2019-12-03,2019,De Telegraaf,POS,0.6222738792791356
25490,Zussen met een duister geheim; Misdaadkoningin Slaughter verwerkt pandemie in nieuwste thriller,2021-06-15,2021,De Telegraaf,NEU,-0.01455172992794696
25491,Zuurmond duidt problemen,2019-01-15,2019,De Telegraaf,NEG,-0.840313474107793
25492,Zwaaihanden,2015-04-09,2015,de Volkskrant,NEG,-0.9764805541097885
25493,Zwaailichtfanaat,2025-10-13,2025,de Volkskrant,NEG,-0.6202229677356342
25494,Zwaar geschut voor douaniers; Semiautomatisch wapen tegen drugscriminelen,2023-11-11,2023,De Telegraaf,NEG,-0.8490710226423621
25495,Zwaar op de maag,2018-09-27,2018,De Telegraaf,NEG,-0.9034748934150706
25496,"Zwaar vervuilende industrie is meer dan Tata Steel alleen, maar je hoort er niet over en daarom gaat het almaar door",2021-10-05,2021,de Volkskrant,NEG,-0.8416272892147295
25497,Zwaar vuurwerk in rijtjeswoning,2015-10-29,2015,De Telegraaf,NEG,-0.7459971894745475
25498,Zwaar zin in,2025-08-15,2025,de Volkskrant,POS,0.3406995743091181
25499,Zwaarder straffen alleen niet genoeg,2019-04-02,2019,De Telegraaf,NEG,-0.8855246210010902
25500,Zwaardere xtc-pillen Russische roulette; reportage Dosering mdma steeds hoger en onvoorspelbaarder,2015-10-05,2015,De Telegraaf,NEG,-0.9424261266966789
25501,Zwaargewicht Fury test positief op cocaïne xx,2016-10-03,2016,de Volkskrant,NEG,-0.8008400026234194
25502,Zwaargewicht,2015-04-17,2015,de Volkskrant,NEG,-0.2622527404695839
25503,Zwaargewicht,2015-04-17,2015,de Volkskrant,NEG,-0.2622527404695839
25504,Zwaarmoedig; mark bekijkt het!,2024-12-17,2024,De Telegraaf,NEG,-0.7013568345516686
25505,Zwaartekracht,2016-09-03,2016,de Volkskrant,POS,0.561959694966058
25506,Zwanger en verantwoordelijk,2015-08-15,2015,de Volkskrant,POS,0.6240679891209909
25507,Zwangere vrouw huis uit om koolmonoxide,2019-10-05,2019,De Telegraaf,NEG,-0.9514984627137222
25508,"Zwangerschap, daar is nog geen app voor",2019-08-31,2019,de Volkskrant,NEU,-0.02216751617179281
25509,Zware celstraffen in Belgisch megadrugsproces,2024-10-30,2024,AD/Algemeen Dagblad,NEG,-0.7534500361428048
25510,Zware crimineel blijft langer vast,2018-05-01,2018,AD/Algemeen Dagblad,POS,0.5261510445111077
25511,Zware criminelen handelen vaker in illegaal vuurwerk,2020-12-01,2020,AD/Algemeen Dagblad,NEG,-0.4945313783270243
25512,"Zware criminelen ook op vrije voeten; Lege cellen genoeg, personeel ontbreekt nog",2024-05-14,2024,De Telegraaf,NEG,-0.42149237227513886
25513,Zware dag voor familie van Gino; Onderzoek verder tijdens inleidende zitting,2022-12-06,2022,De Telegraaf,NEG,-0.737745724828735
25514,Zware eis Masmeijer,2017-03-10,2017,De Telegraaf,NEG,-0.6471184229932083
25515,Zware jongen lag onder bed,2015-04-18,2015,AD/Algemeen Dagblad,NEG,-0.7050445191585636
